"";"x";"predicted";"std.error";"conf.low";"conf.high";"group"
"90";4,6;5,53535329743505e-05;0,153332745056011;4,09859037735491e-05;7,47573652875384e-05;"Compl non-REW"
"91";4,6;0,000101461879981027;0,145185466256728;7,63364087986223e-05;0,000134856068180375;"Compl REW"
"92";4,6;6,50823412222077e-05;0,150797090801035;4,84296893936926e-05;8,74605420159241e-05;"Control 2"
"93";4,8;7,07525974465149e-05;0,149822221866359;5,27498587054571e-05;9,48988188799391e-05;"Control 1"
"94";4,8;5,46828146486411e-05;0,153487813504527;4,04769673706475e-05;7,38739955908814e-05;"Compl non-REW"
"95";4,8;0,000103161627426691;0,14526096341957;7,76037895285764e-05;0,000137135465338898;"Compl REW"
"96";4,8;6,52264183948243e-05;0,150927900952043;4,85244614091458e-05;8,76766289416604e-05;"Control 2"
"97";5;7,09577637708023e-05;0,14985455752819;5,28994714489345e-05;9,51800284844285e-05;"Control 1"
"98";5;5,40327177839258e-05;0,153528946877288;3,99925258284541e-05;7,30016456692503e-05;"Compl non-REW"
"99";5;0,000104777123408201;0,145286606210411;7,88151241072973e-05;0,000139289911951572;"Compl REW"
"100";5;6,53472254862408e-05;0,150964043997722;4,86108924870895e-05;8,78452349504152e-05;"Control 2"
"101";5,2;7,11297242951634e-05;0,149796368654728;5,30337191810373e-05;9,5399804400724e-05;"Control 1"
"102";5,2;5,34026983158655e-05;0,153459642097359;3,95315771920929e-05;7,21406659938597e-05;"Compl non-REW"
"103";5,2;0,000106303549490932;0,145256218769259;7,99681201089872e-05;0,0001413106448476;"Compl REW"
"104";5,2;6,54446321388991e-05;0,1509030880712;4,86891694899148e-05;8,79656651262727e-05;"Control 2"
"105";5,4;7,12682350142992e-05;0,149649607188644;5,31522795638225e-05;9,55580833233406e-05;"Control 1"
"106";5,4;5,27922324335851e-05;0,153288613874098;3,90927725464415e-05;7,12921147182823e-05;"Compl non-REW"
"107";5,4;0,00010773630374497;0,145167097364119;8,10601122215533e-05;0,000143190145207152;"Compl REW"
"108";5,4;6,55185331282943e-05;0,15074743288957;4,87590232383201e-05;8,80381346615975e-05;"Control 2"
"109";5,6;7,13730990998676e-05;0,149420859577627;5,32543585318713e-05;9,56557925240418e-05;"Control 1"
"110";5,6;5,2200815861843e-05;0,15302986544337;3,86744287751743e-05;7,04577254603278e-05;"Compl non-REW"
"111";5,6;0,000109071023812958;0,145020003654174;8,20880347606802e-05;0,00014492225019626;"Compl REW"
"112";5,6;6,55688485523759e-05;0,150504334443568;4,8819722880288e-05;8,80637771133281e-05;"Control 2"
"113";5,8;7,14441673665091e-05;0,149121406223202;5,3338680971737e-05;9,56948613356782e-05;"Control 1"
"114";5,8;5,16279631739413e-05;0,152702802621002;3,82745356001877e-05;6,96398825341592e-05;"Compl non-REW"
"115";5,8;0,000110303609005464;0,144819178330639;8,30483966204677e-05;0,000146502254311929;"Compl REW"
"116";5,8;6,55955239754962e-05;0,150185972989681;4,88700673737061e-05;8,80446532193819e-05;"Control 2"
"117";6;7,1481338625472e-05;0,148767313678667;5,34034803795347e-05;9,56782304299904e-05;"Control 1"
"118";6;5,10732071340797e-05;0,152332375632384;3,78907587760919e-05;6,88416016907523e-05;"Compl non-REW"
"119";6;0,000111430241267523;0,144572374687908;8,39372591070297e-05;0,000147926999034083;"Compl REW"
"120";6;6,559853052654e-05;0,149809557145893;4,89083750021801e-05;8,79837593659819e-05;"Control 2"
"121";6,2;7,14845599246658e-05;0,148379548215767;5,34464891158845e-05;9,56098572931581e-05;"Control 1"
"122";6,2;5,05360980679164e-05;0,151949225919524;3,75204418366346e-05;6,80665139193264e-05;"Compl non-REW"
"123";6,2;0,000112447404866532;0,144290908913152;8,47502177162902e-05;0,000149194948870821;"Compl REW"
"124";6,2;6,55778649509926e-05;0,149397451354209;4,89324725682834e-05;8,7885034096974e-05;"Control 2"
"125";6,4;7,14538266743443e-05;0,147984093533364;5,34649316993156e-05;9,5494715514575e-05;"Control 1"
"126";6,4;5,00162032601554e-05;0,151589806610147;3,71606093904543e-05;6,73188492773646e-05;"Compl non-REW"
"127";6,4;0,00011335190465956;0,143989720908684;8,54823896157747e-05;0,000150306251303598;"Compl REW"
"128";6,4;6,5533549616808e-05;0,148977307510374;4,89396867341945e-05;8,77533602550839e-05;"Control 2"
"129";6,6;7,13891826580011e-05;0,14761204864768;5,34555244900441e-05;9,53387846264576e-05;"Control 1"
"130";6,6;4,95131063780432e-05;0,151296435844389;3,68079756118944e-05;6,66034170830282e-05;"Compl non-REW"
"131";6,6;0,000114140882807351;0,143687436173206;8,61284093702961e-05;0,000151262777489661;"Compl REW"
"132";6,6;6,54656324740694e-05;0,148582174059916;4,89268409082861e-05;8,75945594404698e-05;"Control 2"
"133";6,8;7,12907199284431e-05;0,147299674562483;5,34144860722816e-05;9,5149026307511e-05;"Control 1"
"134";6,8;4,9026406919703e-05;0,151117232603577;3,64589621830886e-05;6,5925578206989e-05;"Compl non-REW"
"135";6,8;0,000114811833812744;0,143406415631341;8,66824362917558e-05;0,000152068139879618;"Compl REW"
"136";6,8;6,53741869685391e-05;0,148250547534902;4,88902620657434e-05;8,74153745055173e-05;"Control 2"
"137";7;7,11585785893832e-05;0,147088350782518;5,33375635396812e-05;9,49333418978009e-05;"Control 1"
"138";7;4,85557196862912e-05;0,151105876840629;3,61097303599598e-05;6,52912047973106e-05;"Compl non-REW"
"139";7;0,000115362617772804;0,143172776401259;8,71381776410883e-05;0,000152727682208716;"Compl REW"
"140";7;6,52593119093167e-05;0,148026323082302;4,88258028337812e-05;8,72234348843258e-05;"Control 2"
"141";7,2;7,09929464632835e-05;0,147024396313607;5,32200805387123e-05;9,47005055503574e-05;"Control 1"
"142";7,2;4,81006742770088e-05;0,151321132332625;3,57562318251057e-05;6,47066227932416e-05;"Compl non-REW"
"143";7,2;0,000115791471746649;0,14301636258976;8,74889326676095e-05;0,00015324843671699;"Compl REW"
"144";7,2;6,51211312909423e-05;0,147958593437457;4,872888487207e-05;8,7027198875941e-05;"Control 2"
"145";7,4;7,07940586465441e-05;0,147158706398542;5,3057013052196e-05;9,44600672439423e-05;"Control 1"
